"","x","y"
"1",0,0.164605729181002
"2",0.50251256281407,0.129258528022648
"3",1.00502512562814,0.0782900937285422
"4",1.50753768844221,0.15532039928277
"5",2.01005025125628,0.132296010438599
"6",2.51256281407035,0.0400213314441097
"7",3.01507537688442,0.106038182764493
"8",3.51758793969849,0.060686010295312
"9",4.02010050251256,-0.0305054356496029
"10",4.52261306532663,0.035948817521093
"11",5.0251256281407,-0.0198580236961328
"12",5.52763819095477,-0.0100018486213389
"13",6.03015075376884,0.154092268708735
"14",6.53266331658291,0.113746667601952
"15",7.03517587939698,0.0231843666254363
"16",7.53768844221105,0.0126363283326917
"17",8.04020100502512,0.0992503793377787
"18",8.5427135678392,0.00377444311318412
"19",9.04522613065327,-0.0749322781473904
"20",9.54773869346734,0.0920054348689313
"21",10.0502512562814,0.0913262031293921
"22",10.5527638190955,0.135107764218377
"23",11.0552763819095,-0.0391360540041069
"24",11.5577889447236,0.113243845892176
"25",12.0603015075377,-0.0949708776274012
"26",12.5628140703518,0.0504787063023749
"27",13.0653266331658,0.0902590761435763
"28",13.5678391959799,0.0812590249809612
"29",14.070351758794,0.0144682880055083
"30",14.572864321608,0.133036090643769
"31",15.0753768844221,-0.045288993042651
"32",15.5778894472362,0.100046122899156
"33",16.0804020100502,0.0822089599387009
"34",16.5829145728643,0.109483446570951
"35",17.0854271356784,-0.0672190862668439
"36",17.5879396984925,0.178292841076247
"37",18.0904522613065,0.13904007666154
"38",18.5929648241206,0.071220478857399
"39",19.0954773869347,0.164938892064282
"40",19.5979899497487,-0.0491509160899487
"41",20.1005025125628,-0.0226970347325933
"42",20.6030150753769,0.0432539669755198
"43",21.105527638191,-0.0153041271187646
"44",21.608040201005,0.152494138953217
"45",22.1105527638191,0.0561528753277337
"46",22.6130653266332,0.0925562284797241
"47",23.1155778894472,-0.0482927353290916
"48",23.6180904522613,-0.0467639354783142
"49",24.1206030150754,0.151546906690921
"50",24.6231155778894,-0.0695266844442768
"51",25.1256281407035,0.0752439657751117
"52",25.6281407035176,0.16956859136773
"53",26.1306532663317,0.202917885831988
"54",26.6331658291457,-0.0719201996992053
"55",27.1356783919598,0.0600063536388885
"56",27.6381909547739,0.0547194486102041
"57",28.1407035175879,0.17654603257065
"58",28.643216080402,0.227161993772681
"59",29.1457286432161,0.123650649904515
"60",29.6482412060301,0.0884693308993395
"61",30.1507537688442,0.115366693706405
"62",30.6532663316583,0.336564893432306
"63",31.1557788944724,0.487360537015992
"64",31.6582914572864,0.910166417684616
"65",32.1608040201005,1.61147566838471
"66",32.6633165829146,2.74491195791902
"67",33.1658291457286,3.92662807314483
"68",33.6683417085427,5.69605499939269
"69",34.1708542713568,6.98520506507084
"70",34.6733668341708,8.02791530607499
"71",35.1758793969849,8.10467023291939
"72",35.678391959799,7.48090797650561
"73",36.1809045226131,6.13163518377589
"74",36.6834170854271,4.47297597460443
"75",37.1859296482412,3.14646854221167
"76",37.6884422110553,1.92714572532803
"77",38.1909547738693,1.2949155333843
"78",38.6934673366834,0.76161639790364
"79",39.1959798994975,0.311269981483506
"80",39.6984924623116,0.608411849897916
"81",40.2010050251256,0.329794847152344
"82",40.7035175879397,0.355671729401877
"83",41.2060301507538,0.465222159172514
"84",41.7085427135678,0.551408516290411
"85",42.2110552763819,0.703512515612981
"86",42.713567839196,0.482314990141303
"87",43.21608040201,0.433779296342971
"88",43.7185929648241,0.567396078826234
"89",44.2211055276382,0.525850330407554
"90",44.7236180904523,0.760985351676258
"91",45.2261306532663,0.688657080403929
"92",45.7286432160804,0.77421895723853
"93",46.2311557788945,1.07346764102956
"94",46.7336683417085,1.15177538587484
"95",47.2361809045226,1.2390160533078
"96",47.7386934673367,1.33582819032955
"97",48.2412060301507,1.54520598616418
"98",48.7437185929648,1.90932674350198
"99",49.2462311557789,2.07002556351462
"100",49.748743718593,2.47191532724214
"101",50.251256281407,3.03998212418939
"102",50.7537688442211,3.67950735045908
"103",51.2562814070352,4.71598721599296
"104",51.7587939698492,5.80613365352588
"105",52.2613065326633,7.49989373644511
"106",52.7638190954774,9.99917058878203
"107",53.2663316582914,13.7279043886059
"108",53.7688442211055,18.8428899911473
"109",54.2713567839196,24.721039843551
"110",54.7738693467337,29.3519645465494
"111",55.2763819095477,29.1089965807651
"112",55.7788944723618,24.1331367959694
"113",56.2814070351759,18.2357864592181
"114",56.7839195979899,13.3485230238747
"115",57.286432160804,9.91521637796824
"116",57.7889447236181,7.32611945917486
"117",58.2914572864322,5.67486659963959
"118",58.7939698492462,4.52420625191881
"119",59.2964824120603,3.62391454846727
"120",59.7989949748744,2.88275945492796
"121",60.3015075376884,2.52362898571601
"122",60.8040201005025,2.05600499360831
"123",61.3065326633166,1.79471631225986
"124",61.8090452261306,1.62645374937202
"125",62.3115577889447,1.34199416625933
"126",62.8140703517588,1.2925645788828
"127",63.3165829145729,0.981225084364198
"128",63.8190954773869,1.18359539241309
"129",64.321608040201,0.77905388917629
"130",64.8241206030151,0.749329594903169
"131",65.3266331658291,0.547229491451245
"132",65.8291457286432,0.706805660105523
"133",66.3316582914573,0.511132865177113
"134",66.8341708542713,0.4371700922661
"135",67.3366834170854,0.310868207897543
"136",67.8391959798995,0.555790355928014
"137",68.3417085427136,0.399497721123323
"138",68.8442211055276,0.559306963656114
"139",69.3467336683417,0.460471005521963
"140",69.8492462311558,0.374425363772928
"141",70.3517587939699,0.201484257205797
"142",70.8542713567839,0.316031964219852
"143",71.356783919598,0.31585851265451
"144",71.859296482412,0.285674675459652
"145",72.3618090452261,0.376139508445011
"146",72.8643216080402,0.239319148381573
"147",73.3668341708543,0.287637871292875
"148",73.8693467336683,0.418865622123455
"149",74.3718592964824,0.264882105307926
"150",74.8743718592965,0.173904079752005
"151",75.3768844221105,0.259524407676723
"152",75.8793969849246,0.0103284915603398
"153",76.3819095477387,0.221069077112862
"154",76.8844221105528,0.130186503552442
"155",77.3869346733668,-0.0816895077343506
"156",77.8894472361809,0.0852960436149043
"157",78.391959798995,0.0513421419323247
"158",78.894472361809,0.299873228620633
"159",79.3969849246231,0.10431808856007
